tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	measurement_sd_z	treatment_dc_field	measurement_flag	treatment_dc_field_phi	er_citation_names	measurement_dec	measurement_sd_x	measurement_description	measurement_standard	magic_software_packages	measurement_positions	magic_instrument_codes	measurement_temp	measurement_magn_moment	treatment_ac_field	er_analyst_mail_names	treatment_temp	measurement_csd	measurement_sd_y	treatment_dc_field_theta	measurement_inc	magic_method_codes
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	26	3.13e-10	0	g		This study	186.5	5.29e-10			pmagpy-3.2.1	1	hargrave 2015-01-20 12:24:04	273	4.62e-08	0		858.0	1.8	1.37e-09		-31.8	LT-T-Z:LP-DIR-T
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	27	1.09e-09	0	g		This study	184.2	4.71e-10			pmagpy-3.2.1	1	hargrave 2015-02-10 17:33:39	273	4.43e-08	0		863.0	2.1	1.21e-09		-32.2	LT-T-Z:LP-DIR-T
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	28	7.18e-10	0	g		This study	184.3	4.38e-10			pmagpy-3.2.1	1	hargrave 2015-02-11 17:31:29	273	4.06e-08	0		883.0	1.9	1.11e-09		-27.3	LT-T-Z:LP-DIR-T
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	29	8.83e-10	0	g		This study	183.5	3.80e-10			pmagpy-3.2.1	1	hargrave 2015-02-12 15:43:23	273	3.76e-08	0		903.0	1.7	5.60e-10		-27.0	LT-T-Z:LP-DIR-T
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	30	4.99e-10	0	g		This study	186.8	2.29e-10			pmagpy-3.2.1	1	hargrave 2015-02-13 17:59:10	273	3.19e-08	0		923.0	1.6	7.10e-10		-24.9	LT-T-Z:LP-DIR-T
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	31	3.41e-10	0	g		This study	185.4	2.38e-10			pmagpy-3.2.1	1	hargrave 2015-02-17 11:33:47	273	2.76e-08	0		933.0	1.0	3.33e-10		-24.1	LT-T-Z:LP-DIR-T
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	32	1.34e-10	0	g		This study	184.6	2.61e-10			pmagpy-3.2.1	1	hargrave 2015-02-18 09:53:13	273	1.35e-08	0		943.0	3.8	8.70e-10		-30.3	LT-T-Z:LP-DIR-T
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	33	1.23e-10	0	g		This study	177.9	1.16e-10			pmagpy-3.2.1	1	hargrave 2015-02-19 13:00:15	273	5.46e-09	0		953.0	2.6	2.04e-10		-33.5	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	1	3.00e-09	0	g		This study	97.9	1.31e-08			pmagpy-3.2.1	1		273	4.90e-07	0		273	2.3	1.46e-08		-75.3	LT-NO:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	2	2.94e-09	0	g		This study	99.4	1.06e-08			pmagpy-3.2.1	1		273	5.30e-07	0		77	2.2	1.67e-08		-76.9	LT-LT-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	3	3.50e-09	0	g		This study	102.5	1.62e-08			pmagpy-3.2.1	1		273	6.93e-07	0		373.0	2.2	2.08e-08		-79.2	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	4	4.51e-09	0	g		This study	109.8	9.83e-09			pmagpy-3.2.1	1	hargrave 2014-10-22 16:03:00	273	8.13e-07	0		423.0	2.0	2.67e-08		-80.9	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	5	3.87e-09	0	g		This study	110.5	2.34e-08			pmagpy-3.2.1	1	hargrave 2014-10-27 16:29:43	273	7.81e-07	0		473.0	2.6	2.60e-08		-79.9	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	6	2.82e-09	0	g		This study	116.6	2.00e-08			pmagpy-3.2.1	1	hargrave 2014-10-28 13:53:01	273	6.36e-07	0		523.0	2.7	2.29e-08		-80.5	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	7	2.20e-09	0	g		This study	126.4	1.15e-08			pmagpy-3.2.1	1	hargrave 2014-10-28 20:50:09	273	3.98e-07	0		573.0	2.5	1.29e-08		-78.6	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	8	1.10e-09	0	g		This study	130.7	4.73e-09			pmagpy-3.2.1	1	hargrave 2014-10-29 21:02:25	273	2.17e-07	0		623.0	2.6	8.46e-09		-76.6	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	9	8.69e-10	0	g		This study	131.6	4.43e-09			pmagpy-3.2.1	1	hargrave 2014-11-03 17:22:35	273	1.60e-07	0		673.0	2.9	6.73e-09		-74.1	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	10	7.78e-10	0	g		This study	137.9	2.36e-09			pmagpy-3.2.1	1	hargrave 2014-11-04 12:12:56	273	1.32e-07	0		698.0	2.4	4.90e-09		-72.0	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	11	7.31e-10	0	g		This study	143.0	2.31e-09			pmagpy-3.2.1	1	hargrave 2014-11-10 13:03:06	273	1.09e-07	0		723.0	3.0	5.14e-09		-70.1	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	12	1.10e-09	0	g		This study	146.4	3.73e-10			pmagpy-3.2.1	1	hargrave 2014-11-10 22:21:30	273	9.24e-08	0		748.0	2.5	3.91e-09		-67.3	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	13	1.16e-09	0	g		This study	149.2	1.88e-09			pmagpy-3.2.1	1	hargrave 2014-11-13 11:56:06	273	7.94e-08	0		773.0	4.6	6.07e-09		-63.5	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	14	5.82e-10	0	g		This study	149.1	1.27e-09			pmagpy-3.2.1	1	hargrave 2014-11-17 17:36:30	273	6.94e-08	0		788.0	3.5	4.07e-09		-58.7	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	15	4.62e-10	0	g		This study	149.5	1.05e-09			pmagpy-3.2.1	1	hargrave 2014-11-24 18:27:42	273	6.35e-08	0		803.0	2.9	3.00e-09		-57.7	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	16	8.40e-10	0	g		This study	157.8	7.53e-10			pmagpy-3.2.1	1	hargrave 2014-12-01 17:08:53	273	6.12e-08	0		818.0	1.5	1.13e-09		-56.6	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	17	8.33e-10	0	g		This study	152.6	6.42e-10			pmagpy-3.2.1	1	hargrave 2014-12-02 00:54:54	273	5.49e-08	0		823.0	1.6	1.14e-09		-55.2	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	18	5.03e-10	0	g		This study	151.8	1.71e-09			pmagpy-3.2.1	1	hargrave 2014-12-05 13:51:47	273	5.14e-08	0		828.0	5.0	4.15e-09		-54.9	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	19	5.28e-10	0	g		This study	153.9	4.70e-10			pmagpy-3.2.1	1	hargrave 2014-12-06 12:09:00	273	4.70e-08	0		833.0	2.3	1.79e-09		-52.8	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	20	5.15e-10	0	g		This study	157.8	2.89e-10			pmagpy-3.2.1	1	hargrave 2014-12-08 15:29:03	273	4.51e-08	0		838.0	1.3	9.01e-10		-52.2	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	21	7.07e-10	0	g		This study	156.5	3.29e-10			pmagpy-3.2.1	1	hargrave 2014-12-08 22:21:25	273	4.41e-08	0		843.0	1.9	1.24e-09		-50.6	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	22	6.23e-10	0	g		This study	155.9	4.65e-10			pmagpy-3.2.1	1	hargrave 2015-01-12 11:11:57	273	4.18e-08	0		846.0	1.9	1.20e-09		-52.4	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	23	5.93e-10	0	g		This study	156.7	4.74e-10			pmagpy-3.2.1	1	hargrave 2015-01-14 14:30:08	273	3.93e-08	0		849.0	1.9	1.14e-09		-50.8	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	24	7.91e-10	0	g		This study	153.0	4.86e-10			pmagpy-3.2.1	1	hargrave 2015-01-15 14:44:58	273	3.87e-08	0		852.0	3.0	1.82e-09		-51.3	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	25	4.36e-10	0	g		This study	155.0	8.65e-10			pmagpy-3.2.1	1	hargrave 2015-01-18 13:06:16	273	3.74e-08	0		855.0	3.0	1.82e-09		-50.2	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	26	2.84e-10	0	g		This study	155.9	8.06e-10			pmagpy-3.2.1	1	hargrave 2015-01-20 12:25:28	273	3.53e-08	0		858.0	2.3	1.26e-09		-49.9	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	27	5.54e-10	0	g		This study	160.5	5.30e-10			pmagpy-3.2.1	1	hargrave 2015-02-10 17:35:38	273	3.27e-08	0		863.0	1.4	5.26e-10		-48.2	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	28	6.25e-10	0	g		This study	156.8	4.47e-10			pmagpy-3.2.1	1	hargrave 2015-02-11 17:33:46	273	2.73e-08	0		883.0	2.3	8.72e-10		-42.7	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	29	4.34e-10	0	g		This study	157.6	2.75e-10			pmagpy-3.2.1	1	hargrave 2015-02-12 15:45:13	273	2.28e-08	0		903.0	1.8	5.97e-10		-36.7	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	30	4.16e-10	0	g		This study	163.4	3.72e-10			pmagpy-3.2.1	1	hargrave 2015-02-13 18:00:41	273	2.11e-08	0		923.0	1.7	4.50e-10		-36.2	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	31	2.00e-10	0	g		This study	167.7	3.87e-10			pmagpy-3.2.1	1	hargrave 2015-02-17 11:35:15	273	2.23e-08	0		933.0	1.3	4.15e-10		-31.1	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	32	1.56e-10	0	g		This study	160.7	3.18e-10			pmagpy-3.2.1	1	hargrave 2015-02-18 09:54:42	273	1.50e-08	0		943.0	3.7	9.46e-10		-33.8	LT-T-Z:LP-DIR-T
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	33	7.00e-11	0	g		This study	167.4	7.87e-11			pmagpy-3.2.1	1	hargrave 2015-02-19 13:01:41	273	4.06e-09	0		953.0	2.6	1.58e-10		-35.3	LT-T-Z:LP-DIR-T
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	0		0	g	0	This study	295.600006			u				273.	5.267117e-05			273.			0	-42.799999	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	1		0	g	0	This study	302.399994			u				273.	4.808001e-05			4.730e+02			0	-42.400002	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	2		6.000e-05	g	0	This study	303.000000			u				273.	5.114643e-05			4.730e+02			90	-46.299999	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	3		0	g	0	This study	296.500000			u				273.	4.813084e-05			4.730e+02			0	-42.599998	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4		0	g	0	This study	300.200012			u				273.	4.657222e-05			5.230e+02			0	-40.700001	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5		6.000e-05	g	0	This study	300.200012			u				273.	4.254014e-05			5.230e+02			90	-33.900002	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6		0	g	0	This study	297.399994			u				273.	4.438677e-05			5.730e+02			0	-42.099998	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7		6.000e-05	g	0	This study	293.799988			u				273.	5.045183e-05			5.730e+02			90	-49.500000	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8		0	g	0	This study	297.899994			u				273.	4.228602e-05			6.130e+02			0	-42.299999	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	9		6.000e-05	g	0	This study	293.100006			u				273.	3.842335e-05			5.230e+02			90	-34.700001	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	10		6.000e-05	g	0	This study	295.000000			u				273.	3.600072e-05			6.130e+02			90	-29.100000	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	11		6.000e-05	g	0	This study	296.500000			u				273.	3.938902e-05			5.230e+02			90	-37.200001	LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	12		0	g	0	This study	297.100006			u				273.	4.050716e-05			6.430e+02			0	-42.000000	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	13		6.000e-05	g	0	This study	298.700012			u				273.	4.907957e-05			6.430e+02			90	-51.799999	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	14		6.000e-05	g	0	This study	298.200012			u				273.	4.047328e-05			6.430e+02			90	-42.000000	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	15		0	g	0	This study	298.600006			u				273.	3.916878e-05			6.730e+02			0	-41.900002	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	16		6.000e-05	g	0	This study	298.200012			u				273.	3.345949e-05			6.130e+02			90	-27.400000	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	17		6.000e-05	g	0	This study	296.899994			u				273.	3.201946e-05			6.730e+02			90	-23.200001	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	18		6.000e-05	g	0	This study	300.600006			u				273.	3.716968e-05			6.130e+02			90	-38.299999	LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	19		0	g	0	This study	298.100006			u				273.	3.749157e-05			7.030e+02			0	-41.799999	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	20		6.000e-05	g	0	This study	299.500000			u				273.	4.845273e-05			7.030e+02			90	-54.799999	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	21		6.000e-05	g	0	This study	303.000000			u				273.	3.733910e-05			7.030e+02			90	-41.500000	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	22		0	g	0	This study	297.100006			u				273.	3.528917e-05			7.330e+02			0	-40.799999	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	23		6.000e-05	g	0	This study	303.899994			u				273.	2.873281e-05			6.730e+02			90	-20.200001	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	24		6.000e-05	g	0	This study	301.899994			u				273.	2.739443e-05			7.330e+02			90	-12.900000	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	25		6.000e-05	g	0	This study	301.299988			u				273.	3.266324e-05			6.730e+02			90	-35.799999	LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	26		0	g	0	This study	303.000000			u				273.	3.256159e-05			7.630e+02			0	-41.599998	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	27		6.000e-05	g	0	This study	301.100006			u				273.	4.750400e-05			7.630e+02			90	-59.299999	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	28		6.000e-05	g	0	This study	306.299988			u				273.	3.252771e-05			7.630e+02			90	-42.200001	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	29		0	g	0	This study	300.700012			u				273.	2.995260e-05			7.830e+02			0	-41.599998	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	30		6.000e-05	g	0	This study	303.100006			u				273.	2.319293e-05			7.330e+02			90	-7.800000	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	31		6.000e-05	g	0	This study	306.000000			u				273.	2.324376e-05			7.830e+02			90	5.500000	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	32		6.000e-05	g	0	This study	302.799988			u				273.	2.675065e-05			7.330e+02			90	-31.500000	LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	33		0	g	0	This study	298.200012			u				273.	2.636100e-05			8.030e+02			0	-41.000000	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	34		6.000e-05	g	0	This study	306.600006			u				273.	4.760565e-05			8.030e+02			90	-66.000000	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	35		6.000e-05	g	0	This study	303.299988			u				273.	2.625935e-05			8.030e+02			90	-41.799999	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	36		0	g	0	This study	301.700012			u				273.	2.161737e-05			8.180e+02			0	-41.500000	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	37		6.000e-05	g	0	This study	303.600006			u				273.	1.853402e-05			7.830e+02			90	24.600000	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	38		6.000e-05	g	0	This study	300.700012			u				273.	2.429413e-05			8.180e+02			90	46.500000	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	39		6.000e-05	g	0	This study	299.500000			u				273.	1.672805e-05			7.830e+02			90	-15.800000	LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	40		0	g	0	This study	299.000000			u				273.	1.524906e-05			8.280e+02			0	-42.099998	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT
